42936|Samantha Laboy|5|0|3.7.16|2017-09-26 16:02:53|null|most_relevant|com.sevencupsoftea.app
42937|Chinmay Bawdekar|2|0|3.7.16|2017-12-22 21:36:46|null|most_relevant|com.sevencupsoftea.app
42938|Mehnaz Zinnia|4|0|3.7.16|2017-11-20 12:38:43|null|most_relevant|com.sevencupsoftea.app
42939|Catherine James|5|0|3.7.16|2017-10-27 20:38:38|null|most_relevant|com.sevencupsoftea.app
42940|LeiAnn Jehn|4|0|3.7.16|2017-12-13 13:38:36|null|most_relevant|com.sevencupsoftea.app
42941|Jon Ferretti|3|0|3.7.16|2017-10-10 10:48:49|null|most_relevant|com.sevencupsoftea.app
42942|A Google user|5|1|3.7.16|2017-09-29 09:57:16|null|most_relevant|com.sevencupsoftea.app
42943|Emily Church|5|0|3.7.16|2017-11-21 16:32:26|null|most_relevant|com.sevencupsoftea.app
42944|Patrick Haryett|5|0|3.7.16|2017-09-26 00:32:28|null|most_relevant|com.sevencupsoftea.app
42945|Laura Enria|2|0|3.7.16|2017-12-28 19:05:53|null|most_relevant|com.sevencupsoftea.app
42946|Brandon McCormick|4|0|3.7.16|2017-10-20 20:53:00|null|most_relevant|com.sevencupsoftea.app
42947|Mpho Mokoena|5|0|3.7.16|2017-11-15 23:14:54|null|most_relevant|com.sevencupsoftea.app
42948|gemma x|5|0|3.7.16|2017-10-16 11:58:32|null|most_relevant|com.sevencupsoftea.app
42949|A Google user|4|0|3.7.16|2017-10-30 04:59:01|null|most_relevant|com.sevencupsoftea.app
42950|Ananthalakshmi Adapa|5|0|3.7.16|2017-10-18 23:26:57|null|most_relevant|com.sevencupsoftea.app
42951|Laura Sandstrom|5|0|3.7.16|2017-11-19 05:31:35|null|most_relevant|com.sevencupsoftea.app
42952|Ivana la Iguana|5|0|3.7.16|2017-11-08 01:44:50|null|most_relevant|com.sevencupsoftea.app
42953|Lauren Persica-Bray|5|0|3.7.16|2017-10-22 18:48:53|null|most_relevant|com.sevencupsoftea.app
42954|Turan Jabbarli|5|0|3.7.16|2017-12-09 05:51:39|null|most_relevant|com.sevencupsoftea.app
42955|Lesley De Keyser|1|0|3.7.16|2017-11-08 22:06:47|null|most_relevant|com.sevencupsoftea.app
42956|Char Brogan|1|1|3.7.16|2017-10-14 19:52:16|null|most_relevant|com.sevencupsoftea.app
42957|Aryan Chitransh|5|1|3.7.16|2017-10-03 20:04:27|null|most_relevant|com.sevencupsoftea.app
42958|Cera Weaver|1|0|3.7.16|2017-12-21 08:35:42|null|most_relevant|com.sevencupsoftea.app
42959|cireyukii|5|0|3.7.16|2017-12-30 17:22:54|null|most_relevant|com.sevencupsoftea.app
42960|Lisa Ayers|5|0|3.7.16|2017-10-24 22:55:56|null|most_relevant|com.sevencupsoftea.app
42961|Prerna Bhatia|5|0|3.7.16|2017-11-09 17:48:51|null|most_relevant|com.sevencupsoftea.app
42962|David|1|0|3.7.16|2017-11-28 19:33:34|null|most_relevant|com.sevencupsoftea.app
42963|Darlene Anderson|4|0|3.7.16|2017-10-27 16:45:21|null|most_relevant|com.sevencupsoftea.app
42964|Sami Grant|1|0|3.7.16|2017-09-27 21:58:32|null|most_relevant|com.sevencupsoftea.app
42965|Katy123cool kanal|1|0|3.7.16|2017-10-07 22:21:52|null|most_relevant|com.sevencupsoftea.app
42966|Ryah S|3|0|3.7.16|2017-12-12 21:17:54|null|most_relevant|com.sevencupsoftea.app
42967|Shanid G|5|0|3.7.16|2017-11-22 17:23:52|null|most_relevant|com.sevencupsoftea.app
42968|Davion|1|0|3.7.16|2017-12-23 01:07:17|null|most_relevant|com.sevencupsoftea.app
42969|Katina Mauldin|5|0|3.7.16|2017-10-22 02:11:15|null|most_relevant|com.sevencupsoftea.app
42970|A Google user|4|1|3.7.16|2017-09-26 19:54:04|null|most_relevant|com.sevencupsoftea.app
42971|Jennii Rose|1|0|3.7.16|2017-11-02 14:20:18|null|most_relevant|com.sevencupsoftea.app
42972|Katelyn Johnson|1|0|3.7.16|2017-11-28 08:41:37|null|most_relevant|com.sevencupsoftea.app
42973|Jessica Cottrell|1|1|3.7.16|2017-10-19 02:18:50|null|most_relevant|com.sevencupsoftea.app
42974|Bianca Cronjé|2|0|3.7.16|2017-09-27 13:14:02|null|most_relevant|com.sevencupsoftea.app
42975|Tammy Jane|5|0|3.7.16|2017-10-11 17:17:43|null|most_relevant|com.sevencupsoftea.app
42976|Unga Bunga|5|0|3.7.16|2017-10-19 02:21:20|null|most_relevant|com.sevencupsoftea.app
42977|john denis dunne|5|0|3.7.16|2017-12-03 06:05:41|null|most_relevant|com.sevencupsoftea.app
42978|fireYtail|3|0|3.7.16|2017-10-13 01:16:03|null|most_relevant|com.sevencupsoftea.app
42979|Ciara Gaches|5|0|3.7.16|2017-12-02 01:37:21|null|most_relevant|com.sevencupsoftea.app
42980|GamingGLaDOS|5|0|3.7.16|2018-01-23 20:31:34|null|most_relevant|com.sevencupsoftea.app
42981|Jennifer Lee|5|0|3.7.16|2017-12-24 01:01:56|null|most_relevant|com.sevencupsoftea.app
42982|Rajat Gupta|5|0|3.7.16|2017-11-22 03:03:54|null|most_relevant|com.sevencupsoftea.app
42983|Kumar|1|0|3.7.16|2017-12-21 12:55:51|null|most_relevant|com.sevencupsoftea.app
42984|Adriana Shamblin|5|0|3.7.16|2017-12-17 14:43:53|null|most_relevant|com.sevencupsoftea.app
42985|tausif noor|3|0|3.7.16|2017-11-02 17:26:40|null|most_relevant|com.sevencupsoftea.app
42986|A Google user|5|0|3.7.16|2017-11-26 23:00:10|null|most_relevant|com.sevencupsoftea.app
42987|Jerimy Smith|5|0|3.7.16|2017-09-26 20:38:47|null|most_relevant|com.sevencupsoftea.app
42988|Jinendra Mehta|3|0|3.7.16|2017-10-15 16:28:24|null|most_relevant|com.sevencupsoftea.app
42989|Adalaina Musheff|5|0|3.7.16|2017-12-07 05:05:44|null|most_relevant|com.sevencupsoftea.app
42990|Daisy Robinson|5|0|3.7.16|2017-10-15 17:49:06|null|most_relevant|com.sevencupsoftea.app
42991|Saba Saadi|5|0|3.7.16|2017-10-21 21:01:46|null|most_relevant|com.sevencupsoftea.app
42992|Deepa B|1|0|3.7.16|2017-12-15 16:58:06|null|most_relevant|com.sevencupsoftea.app
42993|Ritwick Verma|5|0|3.7.16|2017-10-23 23:00:03|null|most_relevant|com.sevencupsoftea.app
42994|Pratik Mishra|5|0|3.7.16|2017-12-02 06:25:38|null|most_relevant|com.sevencupsoftea.app
42995|Bhavna Verma|5|0|3.7.16|2017-10-07 06:08:51|null|most_relevant|com.sevencupsoftea.app
42996|Devon McCready|5|0|3.7.16|2017-12-23 19:59:59|null|most_relevant|com.sevencupsoftea.app
42997|Ohirah Wilson|4|0|3.7.16|2017-11-24 14:55:11|null|most_relevant|com.sevencupsoftea.app
42998|Hanna Scesny|5|0|3.7.16|2017-10-29 02:27:45|null|most_relevant|com.sevencupsoftea.app
42999|Goddamnzilla !|5|0|3.7.16|2017-11-12 13:16:01|null|most_relevant|com.sevencupsoftea.app
43000|Lala Chinta|4|0|3.7.16|2017-12-04 17:54:10|null|most_relevant|com.sevencupsoftea.app
43001|nessa|4|0|3.7.16|2017-09-26 10:39:55|null|most_relevant|com.sevencupsoftea.app
43002|A Google user|4|0|3.7.16|2017-12-27 15:37:34|null|most_relevant|com.sevencupsoftea.app
43003|Sabrina Durkee|5|0|3.7.16|2017-11-05 23:24:05|null|most_relevant|com.sevencupsoftea.app
43004|Tina C.|5|0|3.7.16|2017-12-08 04:13:19|null|most_relevant|com.sevencupsoftea.app
43005|Grace Subramanian|5|0|3.7.16|2017-12-09 08:42:56|null|most_relevant|com.sevencupsoftea.app
43006|Aldo Teoh Hong|5|0|3.7.16|2017-12-15 18:45:43|null|most_relevant|com.sevencupsoftea.app
43007|Savannah Ward|5|0|3.7.16|2017-12-17 06:09:49|null|most_relevant|com.sevencupsoftea.app
43008|Lauren Winkelman|4|0|3.7.16|2017-11-01 02:43:58|null|most_relevant|com.sevencupsoftea.app
43009|Keshia Djoe|5|0|3.7.16|2017-10-26 11:04:06|null|most_relevant|com.sevencupsoftea.app
43010|Sam Rockx|5|0|3.7.16|2017-10-15 11:34:03|null|most_relevant|com.sevencupsoftea.app
43011|Enny|1|0|3.7.16|2017-12-02 22:45:42|null|most_relevant|com.sevencupsoftea.app
43012|Rebekahwriter13|5|0|3.7.16|2017-12-17 05:09:24|null|most_relevant|com.sevencupsoftea.app
43013|Kiran Kayy|1|0|3.7.16|2017-12-12 20:17:27|null|most_relevant|com.sevencupsoftea.app
43014|Divya Netree Tondary|5|0|3.7.16|2017-12-13 14:35:44|null|most_relevant|com.sevencupsoftea.app
43015|sankookie|1|0|3.7.16|2017-11-16 02:14:17|null|most_relevant|com.sevencupsoftea.app
43016|Bri Sidell|5|0|3.7.16|2017-12-29 17:09:07|null|most_relevant|com.sevencupsoftea.app
43017|Jay_ Evans|5|0|3.7.16|2017-12-28 19:52:06|null|most_relevant|com.sevencupsoftea.app
43018|Adella Ardiany|5|0|3.7.16|2017-11-13 13:09:51|null|most_relevant|com.sevencupsoftea.app
43019|A Google user|5|0|3.7.16|2017-10-30 06:19:51|null|most_relevant|com.sevencupsoftea.app
43020|Murielle Fayad|5|0|3.7.16|2020-04-02 06:20:05|2020-04-04 09:49:04|most_relevant|com.sevencupsoftea.app
43021|A Google user|4|0|3.7.16|2017-10-21 22:00:31|null|most_relevant|com.sevencupsoftea.app
43022|Becky Rhapsody|5|0|3.7.16|2017-12-16 21:02:28|null|most_relevant|com.sevencupsoftea.app
43023|Renato França|1|0|3.7.16|2017-12-03 15:52:33|null|most_relevant|com.sevencupsoftea.app
43024|Christopher Chavis|5|0|3.7.16|2017-10-22 07:32:03|null|most_relevant|com.sevencupsoftea.app
43025|Arianna Salatka|5|0|3.7.16|2017-12-23 18:41:52|null|most_relevant|com.sevencupsoftea.app
43026|DONNA GREMPEL|5|0|3.7.16|2017-10-07 13:54:10|null|most_relevant|com.sevencupsoftea.app
43027|Tanisha Mor|4|0|3.7.16|2017-12-18 06:38:12|null|most_relevant|com.sevencupsoftea.app
43028|Kamla Dobal|1|1|3.7.16|2017-10-06 22:56:15|null|most_relevant|com.sevencupsoftea.app
43029|Harrouche Elias|5|0|3.7.16|2017-12-12 19:49:27|null|most_relevant|com.sevencupsoftea.app
43030|Chris Lattner|5|0|3.7.16|2017-12-03 04:46:57|null|most_relevant|com.sevencupsoftea.app
43031|Mpho Mathebula|5|0|3.7.16|2017-09-27 12:03:58|null|most_relevant|com.sevencupsoftea.app
43032|Rebecca DSD|4|0|3.7.16|2017-12-12 02:39:34|null|most_relevant|com.sevencupsoftea.app
43033|Robyn Perry|1|0|3.7.16|2017-10-25 18:27:35|null|most_relevant|com.sevencupsoftea.app
43034|Cas|5|0|3.7.16|2017-10-01 06:43:13|null|most_relevant|com.sevencupsoftea.app
43035|Rhea Rao|5|0|3.7.16|2017-12-23 06:51:23|null|most_relevant|com.sevencupsoftea.app
43036|A Google user|5|0|3.7.16|2017-10-20 03:33:25|null|most_relevant|com.sevencupsoftea.app
43037|XJ C.|5|1|3.7.16|2017-12-13 09:16:48|null|most_relevant|com.sevencupsoftea.app
43038|YZthekilla|5|0|3.7.16|2017-12-15 06:53:16|null|most_relevant|com.sevencupsoftea.app
43039|Kurt Mueller|1|0|3.7.16|2017-10-20 22:33:50|null|most_relevant|com.sevencupsoftea.app
43040|School Mitra|4|0|3.7.16|2017-10-08 15:35:40|null|most_relevant|com.sevencupsoftea.app
43041|No Comfnd|5|0|3.7.16|2017-10-29 03:14:36|null|most_relevant|com.sevencupsoftea.app
43042|LancerZ 420|5|0|3.7.16|2017-12-20 08:34:16|null|most_relevant|com.sevencupsoftea.app
43043|Utkarsh Singh Parihar|5|0|3.7.16|2017-12-19 16:26:42|null|most_relevant|com.sevencupsoftea.app
43044|Janne Råman|5|0|3.7.16|2017-12-17 18:04:28|null|most_relevant|com.sevencupsoftea.app
43045|Christi Ham|4|0|3.7.16|2017-11-15 15:26:09|null|most_relevant|com.sevencupsoftea.app
43046|Tina Capoccia|5|0|3.7.16|2017-10-29 18:09:53|null|most_relevant|com.sevencupsoftea.app
43047|A Google user|5|0|3.7.16|2017-09-28 09:33:18|null|most_relevant|com.sevencupsoftea.app
43048|Jerry Crisan|5|0|3.7.16|2017-09-30 15:59:26|null|most_relevant|com.sevencupsoftea.app
43049|Sarra Laida|5|0|3.7.16|2017-10-24 20:02:03|null|most_relevant|com.sevencupsoftea.app
43050|Sandra Bisson|5|0|3.7.16|2017-12-18 03:50:02|null|most_relevant|com.sevencupsoftea.app
43051|mojisola timi|5|0|3.7.16|2017-10-17 16:09:02|null|most_relevant|com.sevencupsoftea.app
43052|Gunnar S.|5|0|3.7.16|2017-09-28 16:20:49|null|most_relevant|com.sevencupsoftea.app
43053|Jay Joan|4|0|3.7.16|2017-10-17 05:11:28|null|most_relevant|com.sevencupsoftea.app
43054|MH Tushar|5|0|3.7.16|2017-10-06 07:05:43|null|most_relevant|com.sevencupsoftea.app
43055|Kyle Pastarov|5|0|3.7.16|2017-10-17 03:38:15|null|most_relevant|com.sevencupsoftea.app
43056|A Google user|5|0|3.7.16|2017-10-20 16:50:34|null|most_relevant|com.sevencupsoftea.app
43057|Nan L.|5|0|3.7.16|2017-10-26 10:40:19|null|most_relevant|com.sevencupsoftea.app
43058|Erlen Domingo|5|0|3.7.16|2017-11-02 15:09:46|null|most_relevant|com.sevencupsoftea.app
43059|Mohamed Sayed|5|0|3.7.16|2017-11-30 17:07:36|null|most_relevant|com.sevencupsoftea.app
43060|A Google user|4|0|3.7.16|2017-11-22 17:59:19|null|most_relevant|com.sevencupsoftea.app
43061|Andres David Ortiz|5|1|3.7.16|2017-10-08 21:52:38|null|most_relevant|com.sevencupsoftea.app
43062|A Google user|5|0|3.7.16|2017-12-11 15:51:25|null|most_relevant|com.sevencupsoftea.app
43063|倉望都ᅳ勇|5|0|3.7.16|2017-10-11 16:06:15|null|most_relevant|com.sevencupsoftea.app
43064|Lisa Lisa|5|0|3.7.16|2017-12-03 12:12:18|null|most_relevant|com.sevencupsoftea.app
43065|Courtney Lee|5|0|3.7.16|2017-10-16 03:59:18|null|most_relevant|com.sevencupsoftea.app
43066|Jerry Huwae|5|0|3.7.16|2017-11-12 01:40:08|null|most_relevant|com.sevencupsoftea.app
43067|IMC General Shadow|5|0|3.7.16|2017-10-16 01:44:34|null|most_relevant|com.sevencupsoftea.app
43068|e j|5|0|3.7.16|2017-10-09 16:53:57|null|most_relevant|com.sevencupsoftea.app
43069|A Google user|5|0|3.7.16|2017-09-30 03:22:56|null|most_relevant|com.sevencupsoftea.app
43070|James Lim|5|0|3.7.16|2017-10-26 10:33:00|null|most_relevant|com.sevencupsoftea.app
43071|Sarah Lewry|5|0|3.7.16|2017-10-02 02:49:00|null|most_relevant|com.sevencupsoftea.app
43072|Sara Eleena|5|0|3.7.16|2017-11-18 14:33:54|null|most_relevant|com.sevencupsoftea.app
43073|Stevens Arias|5|0|3.7.16|2017-12-25 06:45:22|null|most_relevant|com.sevencupsoftea.app
43074|Nikolaa1103|5|0|3.7.16|2017-09-26 13:35:22|null|most_relevant|com.sevencupsoftea.app
43075|Qesera Rea|5|0|3.7.16|2017-10-23 17:19:47|null|most_relevant|com.sevencupsoftea.app
43076|Kumudini Chatterjee|5|0|3.7.16|2017-12-23 18:43:44|null|most_relevant|com.sevencupsoftea.app
43077|lyn lyn|4|0|3.7.16|2017-10-15 03:32:14|null|most_relevant|com.sevencupsoftea.app
43078|Gaby Grima|5|0|3.7.16|2017-12-26 22:04:46|null|most_relevant|com.sevencupsoftea.app
43079|Hell TM|5|0|3.7.16|2017-09-25 22:10:07|null|most_relevant|com.sevencupsoftea.app
43080|Kristin Miller|5|0|3.7.16|2017-11-11 15:20:17|null|most_relevant|com.sevencupsoftea.app
43081|Emmanuel Ramírez|5|0|3.7.16|2017-10-29 11:40:14|null|most_relevant|com.sevencupsoftea.app
43082|Eric Huerta|1|0|3.7.16|2017-12-24 09:06:25|null|most_relevant|com.sevencupsoftea.app
43083|Knight|5|0|3.7.16|2017-12-25 23:24:53|null|most_relevant|com.sevencupsoftea.app
43084|Guys Being Dudes|5|0|3.7.16|2017-10-17 08:44:38|null|most_relevant|com.sevencupsoftea.app
43085|Ruchi Garg|5|0|3.7.16|2017-10-12 16:20:49|null|most_relevant|com.sevencupsoftea.app
43086|himakshi lohani|4|0|3.7.16|2017-10-29 18:40:53|null|most_relevant|com.sevencupsoftea.app
43087|Aneek Chakrabortty|4|0|3.7.16|2017-11-29 20:12:55|null|most_relevant|com.sevencupsoftea.app
43088|Gaelin Shupe|5|0|3.7.16|2017-12-18 06:23:30|null|most_relevant|com.sevencupsoftea.app
43089|tw _fan|1|0|3.7.15|2017-09-25 16:21:41|null|most_relevant|com.sevencupsoftea.app
43090|A Google user|4|1|3.7.14|2017-10-12 11:41:21|null|most_relevant|com.sevencupsoftea.app
43091|Elnaz 17|5|0|3.7.14|2017-09-24 21:05:48|null|most_relevant|com.sevencupsoftea.app
43092|Anon Ymous|1|0|3.7.14|2017-09-25 03:26:31|null|most_relevant|com.sevencupsoftea.app
43093|Anna Jones|5|0|3.7.14|2017-09-25 00:22:20|null|most_relevant|com.sevencupsoftea.app
43094|David Covington|5|0|3.7.14|2017-09-24 21:19:48|null|most_relevant|com.sevencupsoftea.app
43095|Audra Podruzny|5|0|3.7.14|2017-09-25 20:52:30|null|most_relevant|com.sevencupsoftea.app
43096|Imogen Young|1|0|3.7.12|2017-09-25 15:07:33|null|most_relevant|com.sevencupsoftea.app
43097|Selena Ballerina|1|9|3.7.12|2018-09-12 10:58:24|null|most_relevant|com.sevencupsoftea.app
43098|Madam Mim|2|35|3.7.12|2017-08-23 02:04:00|null|most_relevant|com.sevencupsoftea.app
43099|Tal Scudi|1|13|3.7.12|2017-09-13 21:48:16|null|most_relevant|com.sevencupsoftea.app
43100|A Google user|2|13|3.7.12|2017-09-04 18:57:16|null|most_relevant|com.sevencupsoftea.app
43101|Courtney Marie Yoder|5|0|3.7.12|2017-09-22 14:15:47|null|most_relevant|com.sevencupsoftea.app
43102|A Google user|5|0|3.7.12|2017-09-22 08:42:25|null|most_relevant|com.sevencupsoftea.app
43103|A Google user|1|2|3.7.12|2017-09-14 04:09:56|null|most_relevant|com.sevencupsoftea.app
43104|j zhang|5|0|3.7.12|2017-09-15 00:50:06|null|most_relevant|com.sevencupsoftea.app
43105|Yvonne Afari|1|1|3.7.12|2017-10-28 13:58:45|null|most_relevant|com.sevencupsoftea.app
43106|Fia Malik|4|6|3.7.12|2017-09-03 23:19:35|null|most_relevant|com.sevencupsoftea.app
43107|James Fortenberry|4|2|3.7.12|2017-09-20 20:13:04|null|most_relevant|com.sevencupsoftea.app
43108|Amelia Chavez|1|22|3.7.12|2017-08-29 16:16:14|null|most_relevant|com.sevencupsoftea.app
43109|A Google user|1|7|3.7.12|2017-08-28 02:01:49|null|most_relevant|com.sevencupsoftea.app
43110|aasdw fdert|2|8|3.7.12|2017-08-27 13:37:16|null|most_relevant|com.sevencupsoftea.app
43111|Jason Lippincott|1|17|3.7.12|2017-08-23 14:06:46|null|most_relevant|com.sevencupsoftea.app
43112|Andrew Gilliland|3|1|3.7.12|2017-09-03 23:15:01|null|most_relevant|com.sevencupsoftea.app
43113|ashlie robertson|5|0|3.7.12|2017-09-20 20:19:34|null|most_relevant|com.sevencupsoftea.app
43114|Rajat D Naik|3|1|3.7.12|2017-10-28 21:33:04|null|most_relevant|com.sevencupsoftea.app
43115|Atticus Oliver-Ozzy|4|0|3.7.12|2017-09-13 00:18:55|null|most_relevant|com.sevencupsoftea.app
43116|Sloth Rahl|3|8|3.7.12|2017-08-20 01:48:57|null|most_relevant|com.sevencupsoftea.app
43117|Erik Ottosen|5|4|3.7.12|2017-08-25 16:00:01|null|most_relevant|com.sevencupsoftea.app
43118|A Google user|4|4|3.7.12|2017-08-25 19:45:14|null|most_relevant|com.sevencupsoftea.app
43119|Joseph Carroll|1|2|3.7.12|2017-09-07 08:26:19|null|most_relevant|com.sevencupsoftea.app
43120|Natzxx 2|5|0|3.7.12|2017-09-28 19:55:03|null|most_relevant|com.sevencupsoftea.app
43121|natalie Guerrero|5|0|3.7.12|2017-09-19 21:24:46|null|most_relevant|com.sevencupsoftea.app
43122|Alliza Bolden|2|0|3.7.12|2017-09-24 05:37:44|null|most_relevant|com.sevencupsoftea.app
43123|Elianne Perez|4|4|3.7.12|2017-08-25 06:08:07|null|most_relevant|com.sevencupsoftea.app
43124|Louis Daniels, Jr.|5|0|3.7.12|2017-09-19 05:47:52|null|most_relevant|com.sevencupsoftea.app
43125|Momo Something|5|3|3.7.12|2017-08-21 18:51:01|null|most_relevant|com.sevencupsoftea.app
43126|Gavin McGregor|4|1|3.7.12|2017-08-28 06:25:38|null|most_relevant|com.sevencupsoftea.app
43127|Akira Kiyohara|1|1|3.7.12|2017-09-13 19:30:50|null|most_relevant|com.sevencupsoftea.app
43128|Sofia Habibah|5|0|3.7.12|2017-09-09 08:19:07|null|most_relevant|com.sevencupsoftea.app
43129|Christina|5|0|3.7.12|2017-09-04 20:19:07|null|most_relevant|com.sevencupsoftea.app
43130|joe estes|1|1|3.7.12|2017-08-26 01:47:51|null|most_relevant|com.sevencupsoftea.app
43131|Blossum|2|3|3.7.12|2017-09-22 08:16:56|null|most_relevant|com.sevencupsoftea.app
43132|Imma Somebody|1|2|3.7.12|2017-09-03 01:24:59|null|most_relevant|com.sevencupsoftea.app
43133|Pavan madhusudan|5|0|3.7.12|2017-09-17 02:39:01|null|most_relevant|com.sevencupsoftea.app
43134|santosh|5|0|3.7.12|2017-09-10 11:26:45|null|most_relevant|com.sevencupsoftea.app
43135|Ankit de AntiHero|5|3|3.7.12|2017-08-26 20:45:15|null|most_relevant|com.sevencupsoftea.app
43136|Naomi Deller|5|1|3.7.12|2017-08-22 11:49:20|null|most_relevant|com.sevencupsoftea.app
43137|Alex Mcmillan|4|3|3.7.12|2017-08-22 18:37:18|null|most_relevant|com.sevencupsoftea.app
43138|Jillian Stebbins|5|3|3.7.12|2017-09-26 03:06:02|null|most_relevant|com.sevencupsoftea.app
43139|crazed bootystabber|1|1|3.7.12|2017-08-24 01:56:46|null|most_relevant|com.sevencupsoftea.app
43140|Liz Mountford|5|0|3.7.12|2017-09-22 04:30:38|null|most_relevant|com.sevencupsoftea.app
43141|Lowri *|3|1|3.7.12|2017-09-17 15:44:32|null|most_relevant|com.sevencupsoftea.app
43142|A Google user|5|2|3.7.12|2017-09-03 00:09:30|null|most_relevant|com.sevencupsoftea.app
43143|Ellie Lavender|2|1|3.7.12|2017-09-10 21:10:36|null|most_relevant|com.sevencupsoftea.app
43144|Abi Smith|4|0|3.7.12|2018-01-29 18:09:46|null|most_relevant|com.sevencupsoftea.app
43145|Alyx Rene|1|2|3.7.12|2017-08-25 09:12:31|null|most_relevant|com.sevencupsoftea.app
43146|Bri Smith|1|0|3.7.12|2017-09-04 03:11:59|null|most_relevant|com.sevencupsoftea.app
43147|Debangana Brahma|3|1|3.7.12|2017-09-17 16:24:08|null|most_relevant|com.sevencupsoftea.app
43148|Alexi Johnson|1|1|3.7.12|2017-09-20 01:19:59|null|most_relevant|com.sevencupsoftea.app
43149|june clark|5|0|3.7.12|2017-10-05 16:15:33|null|most_relevant|com.sevencupsoftea.app
43150|kenneth b leung|2|0|3.7.12|2017-09-11 18:30:22|null|most_relevant|com.sevencupsoftea.app
43151|Charles Noble|5|0|3.7.12|2017-09-24 05:10:46|null|most_relevant|com.sevencupsoftea.app
43152|Humphrey McColl|1|1|3.7.12|2017-08-24 23:55:05|null|most_relevant|com.sevencupsoftea.app
43153|Fedora Jonson|4|0|3.7.12|2017-09-15 15:28:28|null|most_relevant|com.sevencupsoftea.app
43154|Lars Martin E. Johannesen|2|0|3.7.12|2017-09-11 06:56:07|null|most_relevant|com.sevencupsoftea.app
43155|aditi shrimali|2|0|3.7.12|2017-09-18 18:58:32|null|most_relevant|com.sevencupsoftea.app
43156|Rainy Day|5|0|3.7.12|2017-09-04 02:41:14|null|most_relevant|com.sevencupsoftea.app
43157|Rohan Alag|5|0|3.7.12|2017-09-06 11:46:08|null|most_relevant|com.sevencupsoftea.app
43158|the floor taehyung humped on|2|0|3.7.12|2017-09-22 02:25:45|null|most_relevant|com.sevencupsoftea.app
43159|Vighnesh Raut|5|0|3.7.12|2017-08-30 16:47:54|null|most_relevant|com.sevencupsoftea.app
43160|A Google user|1|1|3.7.12|2017-08-29 12:55:20|null|most_relevant|com.sevencupsoftea.app
43161|Shane Weekly|5|0|3.7.12|2017-09-13 21:51:41|null|most_relevant|com.sevencupsoftea.app
43162|Sky _|5|0|3.7.12|2017-09-07 17:28:40|null|most_relevant|com.sevencupsoftea.app
43163|this is B|5|0|3.7.12|2017-09-22 12:18:46|null|most_relevant|com.sevencupsoftea.app
43164|Sydney Riddell|5|0|3.7.12|2017-09-08 00:41:59|null|most_relevant|com.sevencupsoftea.app
43165|Shayna Burks|1|0|3.7.12|2017-09-13 20:38:20|null|most_relevant|com.sevencupsoftea.app
43166|Sam Walker|4|0|3.7.12|2017-08-30 23:50:45|null|most_relevant|com.sevencupsoftea.app
43167|Cherish|5|1|3.7.12|2017-08-20 18:43:12|null|most_relevant|com.sevencupsoftea.app
43168|Lefkothea K.|4|0|3.7.12|2017-09-05 23:47:24|null|most_relevant|com.sevencupsoftea.app
43169|A Y|1|0|3.7.12|2017-09-16 02:57:55|null|most_relevant|com.sevencupsoftea.app
43170|Kaitlin Faulkner|1|2|3.7.12|2017-08-22 18:40:05|null|most_relevant|com.sevencupsoftea.app
43171|V. Matthew King-Yarde|1|0|3.7.12|2017-09-13 20:47:53|null|most_relevant|com.sevencupsoftea.app
43172|Madam G|5|0|3.7.12|2017-09-04 18:13:39|null|most_relevant|com.sevencupsoftea.app
43173|Sydney H|4|0|3.7.12|2017-09-09 17:21:12|null|most_relevant|com.sevencupsoftea.app
43174|Avrey Eliszewski|3|0|3.7.12|2017-08-25 05:33:15|null|most_relevant|com.sevencupsoftea.app
43175|C. Bell|5|0|3.7.12|2017-09-03 12:01:02|null|most_relevant|com.sevencupsoftea.app
43176|cj studios|5|0|3.7.12|2017-08-26 03:57:35|null|most_relevant|com.sevencupsoftea.app
43177|Kyra Stewart|5|0|3.7.12|2017-09-20 20:52:00|null|most_relevant|com.sevencupsoftea.app
43178|ranganath nr|5|0|3.7.12|2017-09-05 15:24:39|null|most_relevant|com.sevencupsoftea.app
43179|Tsitsi Mutasa|5|0|3.7.12|2017-09-21 19:31:47|null|most_relevant|com.sevencupsoftea.app
43180|Sweet Wish|5|1|3.7.12|2017-08-28 21:43:38|null|most_relevant|com.sevencupsoftea.app
43181|Jayant Sharma|1|0|3.7.12|2017-09-26 01:17:38|null|most_relevant|com.sevencupsoftea.app
43182|Sophia Balkizova|1|0|3.7.12|2017-09-12 19:23:51|null|most_relevant|com.sevencupsoftea.app
43183|Andrew Martinov|1|0|3.7.12|2017-09-03 21:27:38|null|most_relevant|com.sevencupsoftea.app
43184|A Google user|4|0|3.7.12|2017-09-21 04:26:26|null|most_relevant|com.sevencupsoftea.app
43185|Ilaria Passano|4|0|3.7.12|2017-09-07 15:52:28|null|most_relevant|com.sevencupsoftea.app
43186|Monotoned Daisies|5|0|3.7.12|2017-09-04 19:36:06|null|most_relevant|com.sevencupsoftea.app
43187|A Google user|1|0|3.7.12|2017-09-14 22:40:33|null|most_relevant|com.sevencupsoftea.app
43188|laila mansour|5|0|3.7.12|2017-09-19 11:17:02|null|most_relevant|com.sevencupsoftea.app
43189|Evan Davis|5|0|3.7.12|2017-08-21 16:49:51|null|most_relevant|com.sevencupsoftea.app
