6/20/2014|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|OCWEN LOAN SERVICING LLC|AZ|85258|null|N/A|Fax|6/24/2014|Closed with explanation|Yes|No|904026
11/13/2014|Debt collection|Other (i.e. phone, health club, etc.)|Cont'd attempts collect debt not owed|Debt is not mine|ERC|FL|33187|null|N/A|Web|11/13/2014|Closed with non-monetary relief|Yes|No|1114703
3/7/2016|Mortgage|Conventional fixed mortgage|Credit decision / Underwriting|null|U.S. BANCORP|MN|56567|null|Consent not provided|Web|3/7/2016|Closed with non-monetary relief|Yes|No|1819755
6/24/2012|Credit card|null|Credit line increase/decrease|null|BANK OF AMERICA, NATIONAL ASSOCIATION|WA|98275|null|N/A|Web|6/28/2012|Closed with explanation|Yes|No|107138
7/31/2013|Mortgage|Conventional fixed mortgage|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|MI|48879|null|N/A|Web|8/5/2013|Closed with non-monetary relief|Yes|No|471038
1/11/2017|Credit reporting|null|Incorrect information on credit report|Personal information|TRANSUNION INTERMEDIATE HOLDINGS, INC.|TX|75607|null|Consent not provided|Web|1/12/2017|Closed with non-monetary relief|Yes|No|2284284
12/20/2011|Credit card|null|Identity theft / Fraud / Embezzlement|null|DISCOVER BANK|VA|5739|null|N/A|Referral|12/21/2011|Closed without relief|Yes|No|7367
3/25/2016|Bank account or service|Savings account|Using a debit or ATM card|null|TD BANK US HOLDING COMPANY|NY|10463|null|Other|Web|3/25/2016|Closed with explanation|Yes|Yes|1850880
5/1/2013|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|U.S. BANCORP|KY|40447|null|N/A|Referral|5/2/2013|Closed with explanation|Yes|No|396840
11/5/2014|Student loan|Non-federal student loan|Dealing with my lender or servicer|Trouble with how payments are handled|JPMORGAN CHASE & CO.|NY|11703|null|N/A|Web|11/5/2014|Closed with explanation|Yes|No|1102446
8/2/2014|Credit card|null|Transaction issue|null|SYNCHRONY FINANCIAL|CT|6810|null|N/A|Web|8/6/2014|Closed with monetary relief|Yes|No|965769
9/30/2015|Debt collection|I do not know|Cont'd attempts collect debt not owed|Debt is not mine|High Point Asset Inc|GA|30809|Servicemember|Consent not provided|Web|10/5/2015|Closed with explanation|No|No|1587204
2/21/2014|Mortgage|Second mortgage|Loan modification,collection,foreclosure|null|OCWEN LOAN SERVICING LLC|NJ|7645|null|N/A|Phone|2/24/2014|Closed with explanation|Yes|Yes|725941
5/12/2015|Credit reporting|null|Incorrect information on credit report|Account terms|Experian Information Solutions Inc.|LA|707XX|null|Consent provided|Web|5/12/2015|Closed with explanation|Yes|No|1370750
12/2/2013|Debt collection|Mortgage|Cont'd attempts collect debt not owed|Debt was paid|SQUARETWO FINANCIAL CORPORATION|NE|68358|null|N/A|Fax|12/3/2013|Closed with non-monetary relief|Yes|No|617446
12/30/2016|Debt collection|Other (i.e. phone, health club, etc.)|Cont'd attempts collect debt not owed|Debt is not mine|ERC|CO|809XX|Servicemember|Consent provided|Web|12/30/2016|Closed|Yes|No|2267868
4/19/2016|Credit reporting|null|Incorrect information on credit report|Personal information|Experian Information Solutions Inc.|CA|95831|null|Consent not provided|Web|4/19/2016|Closed with non-monetary relief|Yes|No|1887495
3/17/2014|Credit reporting|null|Incorrect information on credit report|Personal information|HSBC NORTH AMERICA HOLDINGS INC.|FL|33309|null|N/A|Web|3/20/2014|Closed with explanation|Yes|No|760590
6/1/2015|Mortgage|Conventional fixed mortgage|Loan servicing, payments, escrow account|null|M&T BANK CORPORATION|TX|78691|Older American|Consent not provided|Web|6/1/2015|Closed with explanation|Yes|No|1399579
6/9/2015|Mortgage|Home equity loan or line of credit|Loan servicing, payments, escrow account|null|JPMORGAN CHASE & CO.|FL|33763|null|N/A|Referral|6/11/2015|Closed with explanation|Yes|Yes|1412561
9/16/2014|Mortgage|Home equity loan or line of credit|Loan modification,collection,foreclosure|null|SELECT PORTFOLIO SERVICING, INC.|NY|11937|null|N/A|Referral|9/19/2014|Closed with explanation|Yes|No|1032420
2/26/2014|Debt collection|Medical|Disclosure verification of debt|Not disclosed as an attempt to collect|GOLD KEY CREDIT, INC.|NY|11230|null|N/A|Web|2/27/2014|Closed with explanation|Yes|No|732453
10/27/2016|Mortgage|Other mortgage|Loan servicing, payments, escrow account|null|NATIONSTAR MORTGAGE|OK|74114|null|N/A|Referral|11/1/2016|Closed with explanation|Yes|No|2181910
8/1/2015|Mortgage|Other mortgage|Settlement process and costs|null|First Title & Escrow, Inc|VA|220XX|null|Consent provided|Web|8/19/2015|Closed with explanation|Yes|No|1497917
10/12/2013|Bank account or service|Checking account|Using a debit or ATM card|null|CITIZENS FINANCIAL GROUP, INC.|PA|15210|null|N/A|Web|10/15/2013|Closed with explanation|Yes|No|558311
7/5/2013|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|WELLS FARGO & COMPANY|NY|11701|null|N/A|Referral|7/9/2013|Closed with explanation|Yes|No|449859
1/7/2013|Mortgage|Conventional fixed mortgage|Loan modification,collection,foreclosure|null|OCWEN LOAN SERVICING LLC|CA|90250|null|N/A|Web|1/7/2013|Closed with explanation|Yes|No|223045
2/16/2016|Bank account or service|Checking account|Deposits and withdrawals|null|TD BANK US HOLDING COMPANY|SC|29204|Servicemember|N/A|Phone|2/19/2016|Closed with explanation|Yes|No|1789874
2/15/2017|Credit card|null|APR or interest rate|null|AMERICAN EXPRESS COMPANY|WV|26241|null|N/A|Referral|2/17/2017|Closed with explanation|Yes|No|2346702
3/1/2013|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|GA|30269|null|N/A|Web|8/29/2013|Closed with explanation|Yes|No|339725
4/22/2016|Credit reporting|null|Incorrect information on credit report|Account status|Experian Information Solutions Inc.|CA|90015|null|Consent not provided|Web|4/22/2016|Closed with explanation|Yes|No|1891712
8/29/2016|Credit reporting|null|Incorrect information on credit report|Personal information|TRANSUNION INTERMEDIATE HOLDINGS, INC.|TX|793XX|null|Consent provided|Web|8/31/2016|Closed with non-monetary relief|Yes|No|2084983
10/7/2014|Mortgage|FHA mortgage|Loan modification,collection,foreclosure|null|WELLS FARGO & COMPANY|NJ|8034|null|N/A|Web|10/7/2014|Closed with explanation|Yes|Yes|1060645
8/3/2012|Bank account or service|Cashing a check without an account|Deposits and withdrawals|null|CITIZENS FINANCIAL GROUP, INC.|MA|2184|null|N/A|Referral|9/24/2012|Closed with explanation|Yes|No|129553
1/21/2015|Debt collection|Credit card|Disclosure verification of debt|Not given enough info to verify debt|CITIBANK, N.A.|NY|11230|null|N/A|Referral|1/29/2015|Closed with non-monetary relief|Yes|No|1202551
5/1/2015|Bank account or service|Checking account|Making/receiving payments, sending money|null|BANCO POPULAR DE PUERTO RICO|PR|007XX|null|Consent provided|Web|5/1/2015|Closed with explanation|Yes|Yes|1356114
4/22/2013|Credit reporting|null|Credit reporting company's investigation|No notice of investigation status/result|TRANSUNION INTERMEDIATE HOLDINGS, INC.|CA|95164|null|N/A|Web|4/22/2013|Closed with explanation|Yes|No|388470
1/23/2017|Debt collection|Auto|False statements or representation|Attempted to collect wrong amount|Global Lending Services LLC|OH|43110|Older American|N/A|Phone|1/26/2017|Closed with explanation|Yes|No|2305972
6/6/2012|Bank account or service|Checking account|Account opening, closing, or management|null|WELLS FARGO & COMPANY|FL|32114|null|N/A|Referral|6/15/2012|Closed with explanation|Yes|No|95763
12/8/2016|Mortgage|FHA mortgage|Credit decision / Underwriting|null|JPMORGAN CHASE & CO.|PA|180XX|null|Consent provided|Web|12/8/2016|Closed with explanation|Yes|No|2240922
7/19/2016|Credit card|null|Other fee|null|TD BANK US HOLDING COMPANY|NY|11953|null|N/A|Phone|7/21/2016|Closed with explanation|Yes|No|2019790
12/3/2012|Credit card|null|Credit reporting|null|CAPITAL ONE FINANCIAL CORPORATION|NJ|8053|null|N/A|Phone|12/4/2012|Closed with explanation|Yes|No|202071
9/7/2012|Mortgage|Second mortgage|Loan modification,collection,foreclosure|null|HSBC NORTH AMERICA HOLDINGS INC.|OH|45429|null|N/A|Postal mail|9/10/2012|Closed with non-monetary relief|Yes|No|148791
3/18/2015|Credit reporting|null|Incorrect information on credit report|Account status|Experian Information Solutions Inc.|NJ|7023|Older American|N/A|Fax|3/24/2015|Closed with explanation|Yes|No|1289867
1/20/2016|Mortgage|VA mortgage|Loan modification,collection,foreclosure|null|FREEDOM MORTGAGE COMPANY|MO|65583|Servicemember|Consent not provided|Web|1/20/2016|Closed with explanation|Yes|No|1750757
8/7/2013|Mortgage|FHA mortgage|Loan modification,collection,foreclosure|null|WELLS FARGO & COMPANY|TX|75115|null|N/A|Web|8/7/2013|Closed with explanation|Yes|No|499212
3/4/2017|Debt collection|Other (i.e. phone, health club, etc.)|Cont'd attempts collect debt not owed|Debt was paid|Stellar Recovery, Inc.|AZ|85048|null|Consent not provided|Web|3/4/2017|Closed with explanation|Yes|Yes|2371588
6/4/2015|Debt collection|I do not know|Improper contact or sharing of info|Contacted me after I asked not to|I.C. System, Inc.|MO|63437|Servicemember|N/A|Phone|6/5/2015|Closed with explanation|Yes|No|1406969
10/3/2014|Debt collection|Medical|Cont'd attempts collect debt not owed|Debt was paid|AmeriCollect|WI|53074|null|N/A|Web|10/3/2014|Closed with explanation|Yes|No|1057495
4/2/2012|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|Ditech Financial LLC|CA|95821|null|N/A|Referral|4/18/2012|Closed without relief|Yes|No|27615
11/10/2014|Mortgage|Conventional adjustable mortgage (ARM)|Loan modification,collection,foreclosure|null|WELLS FARGO & COMPANY|AZ|85085|null|N/A|Web|11/10/2014|Closed with explanation|Yes|Yes|1110411
10/14/2014|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|JPMORGAN CHASE & CO.|CA|94117|null|N/A|Referral|10/20/2014|Closed with explanation|Yes|No|1069224
7/30/2016|Credit card|null|Delinquent account|null|Genpact Limited|MI|493XX|null|Consent provided|Web|8/3/2016|Closed with explanation|Yes|No|2038620
1/27/2016|Credit card|null|Billing disputes|null|BARCLAYS BANK DELAWARE|VA|238XX|null|Consent provided|Web|1/27/2016|Closed with monetary relief|Yes|No|1760626
4/10/2017|Mortgage|FHA mortgage|Loan modification,collection,foreclosure|null|NATIONSTAR MORTGAGE|AZ|85308|null|Other|Web|4/10/2017|Closed with explanation|Yes|No|2426418
5/2/2014|Debt collection|I do not know|Taking/threatening an illegal action|Threatened arrest/jail if do not pay|Solidus Group LLC.|CO|80906|null|N/A|Web|5/15/2014|Closed with explanation|Yes|No|835699
2/1/2012|Mortgage|Conventional fixed mortgage|Loan servicing, payments, escrow account|null|TCF NATIONAL BANK|MN|55391|Servicemember|N/A|Web|2/6/2012|Closed with relief|Yes|Yes|19268
11/30/2016|Credit reporting|null|Incorrect information on credit report|Information is not mine|TRANSUNION INTERMEDIATE HOLDINGS, INC.|TX|79714|null|Consent not provided|Web|11/30/2016|Closed with explanation|Yes|Yes|2229569
4/21/2017|Consumer Loan|Vehicle loan|Managing the loan or lease|null|SOUTHERN AUTO FINANCE CO|TX|77077|null|N/A|Phone|5/9/2017|Closed with explanation|Yes|No|2445946
6/20/2016|Credit reporting|null|Incorrect information on credit report|Information is not mine|TRANSUNION INTERMEDIATE HOLDINGS, INC.|FL|33311|null|Consent not provided|Web|6/20/2016|Closed with explanation|Yes|Yes|1975266
1/23/2017|Student loan|Non-federal student loan|Dealing with my lender or servicer|Trouble with how payments are handled|Navient Solutions, LLC.|PA|184XX|null|Consent provided|Web|1/23/2017|Closed with explanation|Yes|No|2303806
9/13/2014|Credit card|null|Closing/Cancelling account|null|DISCOVER BANK|TX|77069|null|N/A|Web|9/13/2014|Closed with explanation|Yes|Yes|1027846
7/19/2015|Debt collection|Other (i.e. phone, health club, etc.)|Disclosure verification of debt|Not given enough info to verify debt|AFNI INC.|NY|100XX|Servicemember|Consent provided|Web|7/19/2015|Closed with explanation|Yes|No|1473433
8/1/2013|Mortgage|Conventional fixed mortgage|Loan modification,collection,foreclosure|null|OCWEN LOAN SERVICING LLC|FL|32931|Servicemember|N/A|Web|8/22/2013|Closed with explanation|Yes|Yes|471832
8/5/2016|Debt collection|Other (i.e. phone, health club, etc.)|Communication tactics|Frequent or repeated calls|Conn's, Inc.|TN|38135|null|Consent not provided|Web|8/9/2016|Closed with non-monetary relief|Yes|No|2048539
5/8/2013|Mortgage|Conventional fixed mortgage|Loan modification,collection,foreclosure|null|WELLS FARGO & COMPANY|MN|56475|null|N/A|Phone|5/9/2013|Closed with explanation|Yes|No|402177
3/24/2017|Mortgage|FHA mortgage|Loan servicing, payments, escrow account|null|OCWEN LOAN SERVICING LLC|MD|210XX|null|Consent provided|Web|3/24/2017|Closed with monetary relief|Yes|Yes|2402928
8/20/2015|Debt collection|I do not know|Cont'd attempts collect debt not owed|Debt is not mine|Wilson, Riley & Associates|CA|920XX|null|Consent provided|Web|8/30/2015|Closed with explanation|Yes|No|1529071
5/7/2013|Credit reporting|null|Unable to get credit report/credit score|Problem getting my free annual report|Experian Information Solutions Inc.|FL|33139|null|N/A|Web|5/8/2013|Closed with explanation|Yes|No|401524
5/8/2013|Credit card|null|Unsolicited issuance of credit card|null|WELLS FARGO & COMPANY|TN|38120|null|N/A|Web|5/8/2013|Closed with explanation|Yes|No|401630
7/21/2016|Consumer Loan|Vehicle loan|Taking out the loan or lease|null|ALLY FINANCIAL INC.|IL|603XX|null|Consent provided|Web|7/21/2016|Closed with explanation|Yes|No|2022054
4/27/2014|Debt collection|Other (i.e. phone, health club, etc.)|Improper contact or sharing of info|Contacted me after I asked not to|ENCORE CAPITAL GROUP INC.|NY|11433|Older American|N/A|Web|4/27/2014|Closed with explanation|Yes|No|820605
1/11/2017|Consumer Loan|Installment loan|Problems when you are unable to pay|null|AmeriCash Holding LLC|SC|297XX|null|Consent provided|Web|1/12/2017|Closed|Yes|Yes|2282053
7/30/2012|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|PNC Bank N.A.|VA|23322|null|N/A|Referral|8/1/2012|Closed with explanation|Yes|No|126422
4/10/2017|Credit card|null|Billing disputes|null|BARCLAYS BANK DELAWARE|FL|334XX|null|Consent provided|Web|4/10/2017|Closed with explanation|Yes|No|2426428
5/5/2017|Credit card or prepaid card|General-purpose credit card or charge card|Problem when making payments|Problem during payment process|Alliance Data Card Services|NY|11755|null|N/A|Referral|5/5/2017|Closed with monetary relief|Yes|N/A|2476968
9/12/2012|Bank account or service|Checking account|Account opening, closing, or management|null|BBVA COMPASS FINANCIAL CORPORATION|AZ|85050|null|N/A|Phone|9/12/2012|Closed with explanation|Yes|Yes|151444
12/28/2015|Debt collection|Medical|Disclosure verification of debt|Right to dispute notice not received|DataMax Corporation|NC|28273|null|Consent not provided|Web|12/28/2015|Closed with explanation|Yes|No|1717478
11/24/2014|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|NATIONSTAR MORTGAGE|OH|44084|null|N/A|Referral|11/28/2014|Closed with explanation|Yes|No|1129006
3/21/2013|Mortgage|Conventional fixed mortgage|Loan servicing, payments, escrow account|null|BANK OF AMERICA, NATIONAL ASSOCIATION|MA|2155|Older American|N/A|Phone|3/21/2013|Closed|Yes|Yes|361476
8/1/2014|Debt collection|Other (i.e. phone, health club, etc.)|Cont'd attempts collect debt not owed|Debt is not mine|Advantage Collection Professionals, Inc.|NY|12901|null|N/A|Postal mail|8/13/2014|Closed with explanation|Yes|No|964681
5/10/2017|Checking or savings account|Checking account|Problem caused by your funds being low|Overdrafts and overdraft fees|TD BANK US HOLDING COMPANY|FL|33607|null|N/A|Referral|5/11/2017|Closed with monetary relief|Yes|N/A|2481585
8/15/2013|Credit reporting|null|Credit reporting company's investigation|No notice of investigation status/result|EQUIFAX, INC.|CA|94025|null|N/A|Web|8/15/2013|Closed with non-monetary relief|Yes|Yes|490331
11/18/2014|Credit reporting|null|Unable to get credit report/credit score|Problem getting my free annual report|TRANSUNION INTERMEDIATE HOLDINGS, INC.|LA|70001|null|N/A|Web|11/21/2014|Closed with explanation|Yes|Yes|1121945
6/28/2016|Credit reporting|null|Credit monitoring or identity protection|Problem with fraud alerts|EQUIFAX, INC.|SC|29412|null|N/A|Referral|6/29/2016|Closed with explanation|Yes|No|1989161
5/12/2013|Mortgage|Conventional fixed mortgage|Loan modification,collection,foreclosure|null|PNC Bank N.A.|GA|30046|null|N/A|Web|5/14/2013|Closed with explanation|Yes|Yes|405104
9/22/2015|Credit reporting|null|Incorrect information on credit report|Information is not mine|EQUIFAX, INC.|NY|10457|null|N/A|Referral|10/1/2015|Closed with explanation|Yes|No|1573608
5/1/2013|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|VA|23704|null|N/A|Referral|5/2/2013|Closed with explanation|Yes|No|396824
9/8/2015|Debt collection|Mortgage|Disclosure verification of debt|Right to dispute notice not received|OCWEN LOAN SERVICING LLC|GA|30044|Servicemember|N/A|Phone|9/15/2015|Closed with explanation|Yes|Yes|1554710
1/5/2016|Mortgage|Conventional fixed mortgage|Settlement process and costs|null|BANK OF AMERICA, NATIONAL ASSOCIATION|VA|22201|null|Consent not provided|Web|1/5/2016|Closed with explanation|Yes|No|1729099
5/4/2015|Bank account or service|Checking account|Account opening, closing, or management|null|WELLS FARGO & COMPANY|FL|334XX|null|Consent provided|Web|5/4/2015|Closed with explanation|Yes|No|1358735
12/29/2016|Debt collection|I do not know|Cont'd attempts collect debt not owed|Debt is not mine|AR Resources, Inc.|FL|33157|null|Consent not provided|Web|12/29/2016|Closed with explanation|Yes|No|2266195
9/2/2015|Bank account or service|Checking account|Problems caused by my funds being low|null|TD BANK US HOLDING COMPANY|FL|335XX|null|Consent provided|Web|9/2/2015|Closed with monetary relief|Yes|No|1548858
11/30/2016|Mortgage|Other mortgage|Application, originator, mortgage broker|null|CITIBANK, N.A.|LA|70816|null|N/A|Referral|11/30/2016|Closed with explanation|Yes|No|2230202
5/12/2014|Credit card|null|Billing statement|null|HSBC NORTH AMERICA HOLDINGS INC.|AL|36693|null|N/A|Web|5/16/2014|Closed with explanation|Yes|Yes|848526
1/28/2016|Debt collection|Medical|Disclosure verification of debt|Right to dispute notice not received|Midwest Service Bureau, Inc.|KS|676XX|null|Consent provided|Web|1/28/2016|Closed with explanation|Yes|No|1761649
9/23/2014|Credit card|null|Transaction issue|null|WELLS FARGO & COMPANY|NJ|8075|null|N/A|Web|9/23/2014|Closed with explanation|Yes|No|1040740
2/9/2013|Credit card|null|Billing disputes|null|AMERICAN EXPRESS COMPANY|GA|30281|null|N/A|Web|2/9/2013|Closed with monetary relief|Yes|No|312735
8/3/2012|Mortgage|Conventional adjustable mortgage (ARM)|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|CA|90670|null|N/A|Web|8/6/2012|Closed with explanation|Yes|Yes|129533
4/20/2017|Bank account or service|Checking account|Using a debit or ATM card|null|NAVY FEDERAL CREDIT UNION|FL|32225|null|N/A|Referral|4/21/2017|Closed with explanation|Yes|No|2445570
5/23/2014|Mortgage|Conventional fixed mortgage|Loan modification,collection,foreclosure|null|OCWEN LOAN SERVICING LLC|TX|75104|null|N/A|Web|5/29/2014|Closed with explanation|Yes|No|866916
6/20/2016|Mortgage|Conventional fixed mortgage|Loan servicing, payments, escrow account|null|OCWEN LOAN SERVICING LLC|FL|336XX|Older American|Consent provided|Web|6/20/2016|Closed with explanation|Yes|Yes|1975193
5/7/2013|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|WELLS FARGO & COMPANY|FL|32277|null|N/A|Web|5/7/2013|Closed with explanation|Yes|Yes|400868
5/2/2016|Credit reporting|null|Unable to get credit report/credit score|Problem getting report or credit score|Experian Information Solutions Inc.|AL|362XX|null|Consent provided|Web|5/2/2016|Closed with explanation|Yes|No|1906248
12/5/2011|Credit card|null|Application processing delay|null|FIRST NATIONAL BANK OF OMAHA|OR|97213|null|N/A|Web|12/6/2011|Closed with relief|No|No|2897
8/29/2016|Credit card|null|Rewards|null|AMERICAN EXPRESS COMPANY|PA|194XX|null|Consent provided|Web|8/29/2016|Closed with explanation|Yes|Yes|2085145
1/6/2014|Credit reporting|null|Unable to get credit report/credit score|Problem getting report or credit score|EQUIFAX, INC.|MD|21227|null|N/A|Web|1/6/2014|Closed with explanation|Yes|Yes|655465
6/2/2015|Payday loan|null|Can't contact lender|null|GVA Holdings, LLC|IN|46254|null|Consent not provided|Web|6/4/2015|Closed with monetary relief|Yes|No|1401896
3/14/2017|Bank account or service|Checking account|Deposits and withdrawals|null|CITIBANK, N.A.|CA|90034|Older American|N/A|Phone|3/14/2017|Closed with explanation|Yes|Yes|2385760
10/8/2014|Mortgage|Conventional adjustable mortgage (ARM)|Loan servicing, payments, escrow account|null|OCWEN LOAN SERVICING LLC|NJ|7017|null|N/A|Web|10/8/2014|Closed with explanation|Yes|No|1063611
1/24/2017|Credit reporting|null|Incorrect information on credit report|Information is not mine|Experian Information Solutions Inc.|GA|30032|null|Consent not provided|Web|1/24/2017|Closed with explanation|Yes|No|2306027
1/3/2017|Credit card|null|Identity theft / Fraud / Embezzlement|null|SYNCHRONY FINANCIAL|PA|16509|null|N/A|Fax|1/4/2017|Closed with explanation|Yes|No|2273316
2/11/2015|Mortgage|Conventional fixed mortgage|Loan servicing, payments, escrow account|null|WELLS FARGO & COMPANY|FL|33133|null|N/A|Web|2/11/2015|Closed with explanation|Yes|No|1234834
10/14/2014|Credit reporting|null|Incorrect information on credit report|Account terms|EQUIFAX, INC.|CA|95758|null|N/A|Postal mail|10/28/2014|Closed with explanation|Yes|No|1069244
5/24/2015|Credit card|null|Closing/Cancelling account|null|BARCLAYS BANK DELAWARE|CA|900XX|null|Consent provided|Web|5/24/2015|Closed with explanation|Yes|No|1390499
12/17/2016|Bank account or service|Checking account|Deposits and withdrawals|null|WELLS FARGO & COMPANY|NJ|080XX|null|Consent provided|Web|12/19/2016|Closed with explanation|No|No|2254248
9/1/2016|Bank account or service|Checking account|Using a debit or ATM card|null|NAVY FEDERAL CREDIT UNION|FL|327XX|null|Consent provided|Web|9/1/2016|Closed with explanation|Yes|No|2091619
10/16/2014|Debt collection|I do not know|Cont'd attempts collect debt not owed|Debt is not mine|Denovus Corporation, Ltd.|FL|32071|null|N/A|Web|10/16/2014|Closed|Yes|Yes|1075101
7/29/2013|Mortgage|Other mortgage|Loan servicing, payments, escrow account|null|OCWEN LOAN SERVICING LLC|CA|93551|null|N/A|Referral|7/30/2013|Closed with explanation|Yes|No|475700
11/4/2016|Mortgage|VA mortgage|Loan modification,collection,foreclosure|null|PENNYMAC LOAN SERVICES, LLC.|LA|701XX|Servicemember|Consent provided|Web|11/4/2016|Closed with explanation|Yes|No|2195212
8/28/2013|Credit card|null|Credit card protection / Debt protection|null|CITIBANK, N.A.|FL|33408|null|N/A|Web|8/28/2013|Closed with monetary relief|Yes|No|505478
10/15/2014|Debt collection|Medical|Cont'd attempts collect debt not owed|Debt was paid|BC SERVICES, INC.|CO|80015|null|N/A|Web|10/22/2014|Closed|Yes|No|1072355
12/16/2013|Bank account or service|Checking account|Deposits and withdrawals|null|U.S. BANCORP|AZ|85029|Older American|N/A|Phone|12/19/2013|Closed with explanation|Yes|No|635117
6/23/2014|Credit reporting|null|Incorrect information on credit report|Personal information|TRANSUNION INTERMEDIATE HOLDINGS, INC.|NY|10314|Servicemember|N/A|Web|6/23/2014|Closed with non-monetary relief|Yes|No|907091
5/4/2017|Checking or savings account|Checking account|Managing an account|Problem using a debit or ATM card|BANK OF AMERICA, NATIONAL ASSOCIATION|CA|90401|null|Consent not provided|Web|5/8/2017|Closed with explanation|Yes|N/A|2476126
7/2/2014|Credit card|null|Identity theft / Fraud / Embezzlement|null|CAPITAL ONE FINANCIAL CORPORATION|IN|46075|null|N/A|Referral|7/9/2014|Closed with explanation|Yes|Yes|921319
4/5/2016|Student loan|Non-federal student loan|Can't repay my loan|Can't get flexible payment options|Tuition Options LLC|MI|482XX|null|Consent provided|Web|4/5/2016|Closed with explanation|Yes|No|1864819
6/25/2015|Mortgage|VA mortgage|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|NY|12801|null|Consent not provided|Web|6/25/2015|Closed with explanation|Yes|No|1438819
12/24/2013|Credit card|null|Credit determination|null|AMERICAN EXPRESS COMPANY|CA|94558|null|N/A|Postal mail|1/6/2014|Closed with explanation|Yes|Yes|644191
6/18/2014|Bank account or service|Checking account|Deposits and withdrawals|null|WELLS FARGO & COMPANY|MN|55337|Older American|N/A|Web|6/18/2014|Closed with explanation|Yes|Yes|899751
12/27/2016|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|CIT BANK, NATIONAL ASSOCIATION|NY|11770|null|N/A|Referral|12/28/2016|Closed with explanation|Yes|No|2264887
12/29/2011|Mortgage|Other mortgage|Application, originator, mortgage broker|null|BANK OF AMERICA, NATIONAL ASSOCIATION|CA|94548|null|N/A|Postal mail|1/4/2012|Closed without relief|Yes|No|8709
3/5/2014|Credit reporting|null|Incorrect information on credit report|Reinserted previously deleted info|TRANSUNION INTERMEDIATE HOLDINGS, INC.|TX|76028|null|N/A|Postal mail|3/21/2014|Closed with explanation|Yes|No|743854
3/10/2015|Mortgage|Conventional fixed mortgage|Loan servicing, payments, escrow account|null|Ditech Financial LLC|CO|80004|null|N/A|Web|3/10/2015|Closed with explanation|Yes|No|1274977
12/16/2011|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|M&T BANK CORPORATION|CA|95503|null|N/A|Referral|1/6/2012|Closed with relief|Yes|No|6866
5/3/2017|Checking or savings account|Checking account|Managing an account|Deposits and withdrawals|SUNTRUST BANKS, INC.|OH|44130|null|N/A|Referral|5/5/2017|Closed with monetary relief|Yes|N/A|2474632
3/24/2017|Consumer Loan|Vehicle loan|Taking out the loan or lease|null|SANTANDER CONSUMER USA HOLDINGS INC.|TX|76021|null|Consent not provided|Web|3/24/2017|Closed with monetary relief|Yes|No|2403612
11/15/2016|Bank account or service|Other bank product/service|Problems caused by my funds being low|null|ASSOCIATED BANK, NATIONAL ASSOCIATION|WI|53532|null|N/A|Phone|11/15/2016|Closed with monetary relief|Yes|No|2209655
10/15/2015|Mortgage|Reverse mortgage|Loan modification,collection,foreclosure|null|NATIONSTAR MORTGAGE|NY|12306|Older American, Servicemember|N/A|Fax|10/19/2015|Closed with explanation|Yes|Yes|1609551
7/22/2014|Mortgage|Conventional fixed mortgage|Application, originator, mortgage broker|null|JPMORGAN CHASE & CO.|TX|75211|null|N/A|Web|7/22/2014|Closed with explanation|Yes|No|947564
7/22/2016|Credit reporting|null|Incorrect information on credit report|Information is not mine|TRANSUNION INTERMEDIATE HOLDINGS, INC.|NY|11205|null|N/A|Phone|7/22/2016|Closed with explanation|Yes|No|2024797
9/4/2013|Credit card|null|Other|null|CAPITAL ONE FINANCIAL CORPORATION|IL|60614|null|N/A|Postal mail|9/5/2013|Closed with explanation|Yes|Yes|514382
9/9/2013|Credit reporting|null|Unable to get credit report/credit score|Problem getting report or credit score|Experian Information Solutions Inc.|MA|1020|null|N/A|Web|9/13/2013|Closed with explanation|Yes|No|519449
6/21/2016|Debt collection|Credit card|Taking/threatening an illegal action|Threatened to sue on too old debt|Miller and Steeno, P.C.|AR|72211|null|Consent not provided|Web|7/28/2016|Closed with non-monetary relief|Yes|No|1977304
9/29/2015|Bank account or service|Other bank product/service|Account opening, closing, or management|null|SYNCHRONY FINANCIAL|MA|021XX|null|Consent provided|Web|9/30/2015|Closed with explanation|Yes|Yes|1584649
